,RB1,CDH1,PTEN,BRCA2,CDKN2A,TP53,CTNNB1,CCNE1,CCND1,CDH2,CDH3,ERBB2,ERBB3
TCGA-C8-A274-01,-0.09715900000000001,-3.3142,0.70791,-0.030076,-0.25751999999999997,-0.17432999999999998,-1.8918,-0.9963200000000001,0.11033,-0.033254,0.070493,0.2224,0.39899
TCGA-C8-A275-01,-0.21381999999999998,0.48818,-0.040688999999999996,0.17338,0.3135,0.32871999999999996,0.26315,-0.6807300000000001,-0.10619,-0.068507,-0.15871,3.9210000000000003,0.63822
TCGA-C8-A278-01,-0.096009,-0.36358,-0.056313999999999996,-0.13434000000000001,0.33881,0.20586,-0.63567,-0.61569,0.034375,0.10689000000000001,0.11102000000000001,2.3752,0.053749
TCGA-C8-A27A-01,0.34068000000000004,-0.86864,-0.9823200000000001,0.19027,-1.122,0.30499,-1.2556,-0.98219,-0.029261000000000002,0.13939000000000001,-0.31714000000000003,0.11621,0.22845
TCGA-C8-A27B-01,-0.041641000000000004,0.11172,-1.4478,0.31624,1.6862,1.0726,-1.4673,0.10490999999999999,0.097913,0.057638999999999996,-0.31406,-1.3498,-0.2851
TCGA-C8-A3M7-01,0.32654,-2.4831,-0.37745,0.08280599999999999,0.45711,0.12857000000000002,-1.9341,-0.81082,0.40867,0.40273000000000003,0.52461,-0.9136700000000001,0.31161
TCGA-C8-A3M8-01,-0.15525999999999998,0.8554799999999999,0.18758,0.03626,-0.17275,0.044563,-0.10368,-0.49155,0.21241999999999997,-0.14272,-0.0079571,1.7784,0.51299
TCGA-D8-A13Y-01,-0.23259000000000002,0.25294,0.17814000000000002,0.35345,0.7615,-0.23264,0.11822,0.26352,0.0013001,-0.14603,-0.030763,-0.72618,0.28722
TCGA-D8-A13Z-01,-0.10088,0.25532,-0.21888000000000002,0.40191,1.3293,0.25311,-0.36927,0.34133,-0.039113999999999996,-0.1832,0.5161100000000001,-0.36593000000000003,0.013509
TCGA-D8-A140-01,-0.18067,0.6752,0.51164,0.1193,0.4884,0.052721000000000004,-0.15728,-1.031,0.17134000000000002,0.021797999999999998,0.12434,0.5108699999999999,-0.35531999999999997
TCGA-D8-A142-01,-0.052555,0.12218,0.14548,0.0052148,0.26478,0.40317,0.06261599999999999,-0.9239299999999999,-0.054972,-0.19062,0.25318,0.2615,1.2565
TCGA-D8-A143-01,-0.28163,-0.15453,0.5672699999999999,0.14489000000000002,-1.0992,-0.075427,-0.61663,0.56105,-0.22466999999999998,-0.44556999999999997,0.46028,-0.32942,-0.39638
TCGA-D8-A145-01,0.11732999999999999,0.9363,0.31975,-0.52199,1.0015,-1.9741,0.080094,-0.35073000000000004,0.19757,0.8236600000000001,0.026519,-0.08608400000000001,-0.24608000000000002
TCGA-D8-A146-01,-0.090706,0.30928,0.50563,0.090143,0.9875299999999999,-0.017942,0.28797,-0.8967200000000001,-0.0053596,-0.2709,-0.083178,-0.11068,0.8506
TCGA-D8-A147-01,-0.29108,0.55789,0.40993999999999997,0.28876,1.2792,0.42655,0.45421999999999996,1.0249,-0.073642,-0.36811,-0.0008978999999999999,-0.38126,-0.60574
TCGA-D8-A1J8-01,0.015691,0.049984,0.43533999999999995,-0.20169,-0.05864400000000001,-0.2892,-0.034395999999999996,-0.68452,0.09450900000000001,-0.36765,-0.19165,0.005104699999999999,0.40714
TCGA-D8-A1J9-01,-0.037937,-0.4571,0.36804000000000003,-0.27051,0.5203,-0.16555,-0.046837000000000004,-0.8896200000000001,0.07549600000000001,0.011248000000000001,-0.061241,3.7061,0.48583000000000004
TCGA-D8-A1JA-01,-0.1123,0.55335,0.51851,-0.015052000000000001,0.19759000000000002,-0.51425,0.28071,-0.44883,0.10898,-0.19279000000000002,-0.00014873,3.0314,0.56947
TCGA-D8-A1JB-01,-0.10593,-0.23473000000000002,-0.16683,-0.3451,0.54132,-0.077033,-0.54842,-0.64642,0.11152000000000001,0.031263,-0.24756999999999998,0.24406999999999998,-0.1072
TCGA-D8-A1JC-01,-0.062259,0.62864,-0.12232,-0.075309,0.49348000000000003,-0.21764,0.12765,-0.77771,0.23329,-0.2736,-0.10232999999999999,0.33285,0.12498
TCGA-D8-A1JD-01,-0.09721,-0.42158,0.7932100000000001,-0.093328,0.30105,-0.25555,0.038771,-0.8735700000000001,0.35989,0.13389,-0.30204000000000003,0.39919,0.1183
TCGA-D8-A1JE-01,0.026274000000000002,-0.16279000000000002,2.1974,0.22225,-0.62336,-0.51273,0.45888999999999996,-1.1375,-0.12355999999999999,-0.33658000000000005,-0.40769,1.171,0.71063
TCGA-D8-A1JF-01,-0.039593,0.54557,-0.13865999999999998,0.07069600000000001,0.074046,0.41968999999999995,-0.025002,-0.43683999999999995,0.021044999999999998,-0.036660000000000005,0.33626,0.32769000000000004,-0.10929000000000001
TCGA-D8-A1JG-01,0.20213,0.060396000000000005,0.44571000000000005,-0.59929,-0.10647000000000001,-0.57576,-0.20961999999999997,0.4356,0.028044,0.3988,-0.41761000000000004,2.2325,0.19505
TCGA-D8-A1JH-01,-0.09185900000000001,-0.32871999999999996,0.91553,0.020246,0.5287,-0.43283999999999995,0.37489,-0.7914800000000001,-0.14126,-0.30215,-0.39014,0.51812,0.076927
TCGA-D8-A1JI-01,0.071232,0.73851,-0.59062,-0.34021999999999997,-0.47148,-0.47913999999999995,0.69433,-1.3176,0.53523,0.23936,-0.24301,1.1386,0.60993
TCGA-D8-A1JJ-01,0.10042000000000001,-0.1534,1.0282,-0.28819,0.51048,1.0135,0.1379,-1.1186,0.72531,0.70768,-0.3924,0.12657000000000002,0.0083053
TCGA-D8-A1JK-01,0.14982,0.31985,-0.36125,-0.39285,-0.6774,-0.3285,0.11654,-0.8494799999999999,0.28733000000000003,0.42385,0.043622,0.7026399999999999,-0.35515
TCGA-D8-A1JL-01,0.061,-0.19981,-0.54825,0.20715,0.99911,0.272,0.54773,0.024728,0.045316,0.09783700000000001,0.073555,-0.14492,-0.33525
TCGA-D8-A1JN-01,0.048128,-2.9730000000000003,-0.06664400000000001,0.22553,-0.30205,0.04338,-2.2889,-0.8846700000000001,0.051234,-0.0010806,-0.019222,-0.26619,-0.036172
TCGA-D8-A1JP-01,-0.20174,0.40489,0.55001,0.27313000000000004,0.78618,-0.36101,-0.05803,-0.33915,-0.08960499999999999,-0.54925,-0.44346,0.36575,-0.34263000000000005
TCGA-D8-A1JS-01,-0.026041,0.9713200000000001,0.9697,0.31725,-0.43449,-0.44987,0.72412,-1.0526,-0.033046,-0.51163,0.094037,0.75629,0.9089799999999999
TCGA-D8-A1JT-01,-0.23953000000000002,0.89933,-0.26774000000000003,-0.038683999999999996,0.15154,-0.36591999999999997,0.31106999999999996,-1.3956,0.19495,-0.097762,-0.42716000000000004,1.2912,1.0977
TCGA-D8-A1JU-01,0.1361,0.053103,0.46198999999999996,-0.16558,0.86819,-0.42178000000000004,0.17139000000000001,-1.0913,-0.12147000000000001,-0.29872,-0.096546,0.45521999999999996,0.36125
TCGA-D8-A1X5-01,0.24256999999999998,-1.9985,-1.6988,-0.13416,0.020641999999999997,-0.48123,-1.0315,-0.40037,-0.087777,0.9033,0.04539,-0.1233,-0.034831
TCGA-D8-A1X6-01,-0.062108000000000003,0.041894,0.024853999999999998,-0.017422999999999998,0.11265,-0.21978000000000003,0.14659,-0.99082,0.19016,0.016433,-0.22804000000000002,1.5951,0.46407
TCGA-D8-A1X7-01,0.040505,-0.20407999999999998,-0.50261,-0.15787,-0.14023,0.0919,-0.5925199999999999,-1.1505,0.5442,0.44148000000000004,-0.16893,0.43763,0.21899000000000002
TCGA-D8-A1X8-01,-0.037369,-3.0075,1.9741,-0.19871,-0.25138,-0.13951,-1.416,-1.2655,0.051412,0.18846,-0.18845,0.66198,0.16904
TCGA-D8-A1X9-01,-0.078928,0.88234,-0.13932999999999998,-0.10694000000000001,0.027083,-0.24645999999999998,0.46116,-0.7875,0.44087,-0.14232999999999998,-0.12427,0.6903100000000001,0.5647
TCGA-D8-A1XA-01,-0.17079,-0.009881299999999999,0.55592,-0.016332,1.0649,-0.34001,-0.27967,-0.9754700000000001,0.29895,-0.21502,0.045538,0.08623600000000001,0.17463
TCGA-D8-A1XB-01,-0.11268,0.028239999999999998,-0.13552,-0.12750999999999998,0.50013,-0.19075,0.33216,-1.0839,-0.060912,-0.33694,-0.19648,0.08479500000000001,0.013393
TCGA-D8-A1XC-01,0.06554,0.21005,-1.6947,-0.12755999999999998,-0.1473,0.17664000000000002,-0.28614,-1.0951,0.27733,0.38604,-0.14319,-0.090687,0.52561
TCGA-D8-A1XF-01,0.025133000000000003,1.1765,-1.6493,0.23487,-0.4343,-0.017506999999999998,0.43255,-0.91625,1.2588,0.31556,0.044596,0.1834,0.33473
TCGA-D8-A1XG-01,-0.0057643,0.9472200000000001,-0.57891,0.083117,-0.044057,-0.15489,0.7673,-1.3727,0.24893,-0.23763,-0.3415,-0.035616,0.64137
TCGA-D8-A1XJ-01,-0.17486,-0.15275,-1.172,-0.11352999999999999,0.41833000000000004,0.32295,-0.25522,-0.27276,0.14221,-0.36179,-0.1241,3.4091,0.24475
TCGA-D8-A1XK-01,0.15108,-2.5461,-4.1981,0.034745,2.1807,1.0119,-3.4427,0.49572,0.6184,1.3747,0.28353,-0.81217,-0.0092289
TCGA-D8-A1XL-01,-0.071451,0.40839000000000003,0.59749,0.037717,-0.25914,0.2922,0.37735,-1.1152,0.05558,-0.24900999999999998,-0.15168,1.0485,0.4192
TCGA-D8-A1XM-01,0.030061,-0.16527,0.7894,-0.08195,0.040966,-0.76236,-0.11485,-0.84591,-0.11179000000000001,-0.48815,-0.25298000000000004,0.41498,0.19288
TCGA-D8-A1XO-01,-0.14254,-3.32,1.0109,-0.11118,0.44145,-0.25605,-1.3949,-1.0241,0.021874,-0.34733,-0.25384,0.08088,0.22604000000000002
TCGA-D8-A1XQ-01,-0.066601,0.70589,0.07296799999999999,-0.029833,0.21365,-0.5341100000000001,0.64747,-0.8003399999999999,0.074282,0.01228,0.11360999999999999,0.010768999999999999,-0.34705
TCGA-D8-A1XR-01,-0.16244,-1.0659,-0.19384,-0.0098245,-0.82329,-0.46505,-0.8669899999999999,-1.0311,0.31317,-0.067628,0.12515,-0.29165,0.37706
TCGA-D8-A1XS-01,-0.089237,-0.42933999999999994,-0.24863000000000002,-0.17884,-0.10037,-0.089938,-0.6240100000000001,-1.0631,0.39905,-0.32938,-0.20576999999999998,0.7256199999999999,0.47151000000000004
TCGA-D8-A1XT-01,-0.049039,-0.042547,0.24633000000000002,-0.087437,-0.33968000000000004,0.89018,-0.35226,-0.74221,-0.041402999999999995,0.029044,0.30906,1.9993,-0.073113
TCGA-D8-A1XU-01,-0.081717,0.67202,0.23353000000000002,-0.045395,-0.020213,-0.3006,0.48168,-0.90756,0.069714,-0.41322,-0.010763,0.18757000000000001,0.09872
TCGA-D8-A1XV-01,0.071282,-0.25088,-1.0524,-0.21228000000000002,-0.4465,-0.045568,-0.36362,-1.176,0.26708000000000004,-0.13935,-0.17548,0.22275999999999999,0.53155
TCGA-D8-A1XW-01,0.061335,1.1176,0.083564,-0.034069999999999996,-0.28492,0.043856,1.3137,-1.0957,-0.077632,-0.29518,-0.074201,0.64671,0.6944899999999999
TCGA-D8-A1XY-01,-0.19425,-1.2923,1.1413,-0.25115,0.7460600000000001,-0.16115,-0.35781,-1.013,0.051630999999999996,-0.19283,-0.09968099999999999,0.31406999999999996,0.2332
TCGA-D8-A1XZ-01,-0.12013,0.647,0.039142,0.13821,0.040188999999999996,-0.40205,1.1548,-1.2738,0.12902,-0.29023000000000004,-0.054435000000000004,0.21133000000000002,0.8156
TCGA-D8-A1Y0-01,-0.096986,-0.7057899999999999,1.4996,0.028631,0.28611,0.18509,-0.77758,-0.8222700000000001,0.47348,-0.035305,-0.30428,-0.14895,0.5323
TCGA-D8-A1Y1-01,-0.008508100000000001,-3.5079,0.48908,0.044946,-0.22780999999999998,-0.43828,-1.2526,-1.0046,0.15692,-0.35559,-0.1145,0.5909800000000001,0.80616
TCGA-D8-A1Y2-01,-0.077502,-1.0618,0.72637,-0.24508000000000002,0.18442,-0.23313000000000003,-0.2792,-1.0227,0.2855,-0.23335,-0.27491,0.76565,0.45946000000000004
TCGA-D8-A1Y3-01,-0.07171699999999999,0.2406,0.61273,-0.0031222,0.5476300000000001,-0.18042,0.38299,-0.6256,0.099593,-0.25253000000000003,-0.2347,0.24986,0.33674
TCGA-D8-A27E-01,-0.043792000000000005,0.9043,0.6169600000000001,0.1047,0.52232,-0.61952,0.9337200000000001,-1.0355,0.015831,0.0060456,0.39521999999999996,0.14853,0.33202
TCGA-D8-A27F-01,-0.14505,0.56111,-0.83996,0.22424000000000002,1.0706,0.13593,0.023275999999999998,-0.069721,0.28859,0.32013,0.05708,-0.56718,-0.25753000000000004
TCGA-D8-A27G-01,-0.11878,-3.5561,0.53433,0.011487,-0.074935,-0.078114,-1.7283,-0.9717100000000001,0.16905,0.18858,-0.009560299999999999,0.74166,0.013706999999999999
TCGA-D8-A27H-01,-0.083641,0.037987,-0.46543999999999996,0.021146,-0.24256,-0.015000999999999999,0.08906499999999999,-0.89439,0.24184,-0.0085216,0.11398,0.21125,0.57219
TCGA-D8-A27I-01,0.36541999999999997,-1.5959,-0.8754,-0.054417999999999994,-0.37959,-0.10525,-1.3332,-0.9073899999999999,0.37808,0.40693,0.28576999999999997,-0.53228,0.13497
TCGA-D8-A27K-01,-0.089198,-2.5143,0.075281,-0.048371,-0.31851,-0.23699,-1.9157,-0.81675,0.017726,-0.15088,0.0059332000000000005,0.65191,0.42228999999999994
TCGA-D8-A27L-01,0.095985,0.42928999999999995,-0.41108,-0.23243000000000003,-0.075144,-0.26053000000000004,0.4854,-0.87,0.011670999999999999,-0.0091384,-0.14077,0.2477,0.10877
TCGA-D8-A27M-01,0.039555,0.062212,0.15241,-0.2513,-0.095014,-0.30691999999999997,0.59936,-0.59114,0.0097799,-0.10602,-0.25658000000000003,-0.45838,-0.43835
TCGA-D8-A27N-01,-0.60405,0.074058,0.39493,0.24764,0.9051899999999999,-0.35456,-0.40946,-0.46936000000000005,0.032476,-0.44106000000000006,-0.21474000000000001,2.1498,-0.10081
TCGA-D8-A27P-01,-0.16546,0.96511,0.64959,0.00019333,0.49191999999999997,-0.19372,0.8391200000000001,-0.8704299999999999,-0.0076248,-0.42272,-0.056055999999999995,1.1403,0.21395999999999998
TCGA-D8-A27R-01,0.18108,-0.071799,0.062002999999999996,-0.022913,0.14235,-0.0089266,-0.85611,-0.21041999999999997,0.082135,0.027774,0.092193,0.26471,0.30128
TCGA-D8-A27T-01,-0.12074000000000001,-3.0473,0.25392,0.026289,0.34702,-0.10184,-1.2747,-0.8329700000000001,-0.11137999999999999,-0.21344000000000002,-0.14751,0.5743,0.40993999999999997
TCGA-D8-A27V-01,0.23295,-2.4634,-0.13957,0.10717,0.1878,-0.021368,-1.9877,-0.9808,0.17829,0.098476,-0.07334299999999999,-0.18236,1.1809
TCGA-D8-A27W-01,0.09878300000000001,0.25745,0.37911,0.22286999999999998,-0.091687,0.054304,-0.58692,-0.79623,0.6540100000000001,0.013722999999999999,-0.2499,0.57324,0.10089
TCGA-D8-A3Z5-01,0.30859000000000003,-1.5762,0.049024,0.22824,-0.4695,0.25472,-1.9543,-0.83096,-0.031719,0.41966000000000003,-0.040433,0.036420999999999995,0.37783
TCGA-E2-A107-01,0.11007,-2.1452,0.17012,0.25206999999999996,-0.29782,-0.13785999999999998,-2.0785,-0.67472,0.57733,-0.17772000000000002,-0.18101,0.62031,-0.30914
TCGA-E2-A108-01,-0.65718,-1.8285,0.041668000000000004,0.24748,0.56528,-1.0214,-1.5246,-0.8687600000000001,0.63385,0.29055,0.022642,-1.2641,-0.77517
TCGA-E2-A109-01,-0.21231,0.67278,0.69696,0.33111,0.53133,0.0016454,-0.27402,-0.87876,0.26716999999999996,-0.36200000000000004,-0.19097999999999998,0.64291,0.21934
TCGA-E2-A10A-01,-0.1041,0.8553299999999999,0.66299,0.14179,-0.31242,-0.23539000000000002,0.35223000000000004,-0.65105,0.00090656,-0.10127,-0.10128999999999999,-0.023872,0.5754600000000001
TCGA-E2-A10B-01,-0.1087,0.18319000000000002,0.00028344,0.069382,0.52104,-0.2978,-0.098483,-0.77267,-0.051108,-0.5637800000000001,-0.20735,0.13802,0.59549
TCGA-E2-A10C-01,0.38654,-0.6699,-0.9517899999999999,0.12125,-1.1383,-0.63994,-0.97611,-0.1013,0.50668,0.23106,0.24784,-0.43865,0.59917
TCGA-E2-A10E-01,0.05179500000000001,0.46196000000000004,0.67124,0.14687,0.13363,-0.30503,-0.0064556,-0.7777,0.053875,-0.11441,-0.0374,0.16244,0.10400999999999999
TCGA-E2-A14N-01,-0.24344000000000002,0.22853,-0.088024,0.22743000000000002,1.4672,-0.41111000000000003,0.40074,0.086648,-0.024437999999999998,-0.19272,0.33712,-0.21108000000000002,-0.08734
TCGA-E2-A14O-01,0.27762,-0.36891999999999997,0.54795,-0.27855,1.0759999999999998,-1.5637,-0.7389100000000001,-0.39074000000000003,0.4491,0.31261,0.13815,0.64571,-0.51459
TCGA-E2-A14P-01,-0.12142,0.44583,0.14798,0.13207,-0.68762,0.26119000000000003,-0.26011,-0.27724,0.06892000000000001,-0.010473,0.38004,2.9404,-0.21806999999999999
TCGA-E2-A14Q-01,-0.10375999999999999,0.93711,-0.57862,-0.16951,0.25935,-0.40393,0.81963,-0.74236,-0.023103,-0.17107999999999998,-0.21539,-0.009328399999999999,-0.1138
TCGA-E2-A14S-01,-0.077403,0.6101300000000001,0.023629,0.25742,-0.57477,0.022605,-0.10511,-0.8672799999999999,0.39042,-0.055135,-0.19957,0.37024,0.35118
TCGA-E2-A14T-01,-0.14869000000000002,0.021322999999999998,-0.13877,0.18614,0.5624399999999999,-1.3558,-0.76083,-0.45311999999999997,0.59685,0.13252,0.19896,0.092751,-0.41147
TCGA-E2-A14V-01,0.016219,-0.50417,-0.22336,0.37156999999999996,-0.32193,0.047588,-0.99715,-0.5688,0.29469,-0.036922,0.069036,2.7222,0.083928
TCGA-E2-A14W-01,-0.19877999999999998,0.20947,0.49888000000000005,-0.076125,1.2027,-0.087764,-0.20102,-0.60228,0.26139,-0.32185,-0.11922,0.13111,-0.26855999999999997
TCGA-E2-A14X-01,-0.072475,-0.0049588,-0.39831,0.22529000000000002,0.5607300000000001,0.21599000000000002,-0.53904,-0.16852999999999999,0.25104,0.50313,0.10785,-0.2113,0.1651
TCGA-E2-A14Y-01,-0.046609,-0.19941,-0.08706699999999999,0.11731,1.115,0.28657,-0.0079483,-0.31747,0.19529000000000002,0.23149,0.14602,3.4291,0.0069898
TCGA-E2-A14Z-01,-0.15572,-0.16682,-1.0386,0.07457000000000001,0.26315,0.072131,-0.3768,-0.60396,-0.14057999999999998,-0.23035999999999998,0.1149,-0.37501999999999996,-0.096564
TCGA-E2-A150-01,-0.11229000000000001,0.27064,0.2324,-0.14135999999999999,-0.17253,-0.10127,0.5453399999999999,-1.0482,0.053226,-0.31346999999999997,0.34231,-0.17732,0.27087
TCGA-E2-A152-01,-0.24256,0.10636,0.71855,-0.25974,0.8217399999999999,0.0554,0.073875,-0.69042,-0.094401,-0.34084000000000003,0.060176,4.2036,-0.22618000000000002
TCGA-E2-A153-01,-0.1295,-0.24604,0.53837,-0.11104000000000001,0.035688,-0.26383,-0.54869,-0.9044399999999999,-0.14912,-0.44088,-0.0044123999999999995,0.71572,0.80502
TCGA-E2-A154-01,-0.25704,0.33099,0.3242,-0.16158,0.32892,-0.08871699999999999,0.014747999999999999,-0.9363600000000001,-0.09816799999999999,-0.48736999999999997,-0.095528,0.075033,-0.16869
TCGA-E2-A155-01,-0.29197,1.1307,0.62079,0.35214,-0.31989,-0.021209,0.63945,-0.58473,0.26083,-0.31142,-0.1566,1.4961,-0.24871999999999997
TCGA-E2-A156-01,-0.24994,1.4105,1.0909,-0.034482,-0.22379000000000002,-0.0055541,1.022,-0.78788,-0.027027,-0.39910999999999996,-0.13910999999999998,0.5393100000000001,0.20548000000000002
TCGA-E2-A158-01,-0.30959000000000003,0.9683299999999999,-0.1111,0.085453,1.9293,0.38192,0.80098,0.69124,-0.3268,-0.49349,0.36274,-0.094026,-0.055723
TCGA-E2-A159-01,-0.32113,0.37074,-0.20868,-0.15475,0.85167,0.059983,0.15739,0.062556,-0.17733,-0.29753,0.2695,-0.18592,-0.23795999999999998
TCGA-E2-A15A-01,-0.33518000000000003,1.4993,1.4295,-0.05204299999999999,-0.017812,-0.17132,0.48344,-0.24201999999999999,0.38837,-0.35793,0.082005,1.1668,-0.30898000000000003
TCGA-E2-A15C-01,0.17749,-0.29958,-0.1013,-0.29396,0.0023018,-0.49454,-0.43876000000000004,-0.83115,0.082411,0.27792,-0.0051074,0.10119,0.6405
TCGA-E2-A15D-01,0.044295999999999995,0.014953,0.25305,-0.1578,0.71696,-0.34793,-0.34073000000000003,-0.79378,0.14305,0.11585999999999999,-0.20225,0.52615,0.36074
TCGA-E2-A15E-01,-0.17374,0.17612,0.51718,-0.0276,0.41813,0.015581,-0.32773,-0.68403,-0.028986,-0.30146999999999996,-0.055649000000000004,1.4167,-0.05147
TCGA-E2-A15F-01,-0.032984,0.20995999999999998,0.42162,0.30059,0.7985,-0.12053,-0.57015,-0.015929,0.22359,0.078568,-0.17669,-0.70408,-0.23624
TCGA-E2-A15G-01,0.007114799999999999,0.6481100000000001,0.52636,0.048656,0.62789,-0.25642,0.25448000000000004,-0.9996799999999999,0.10876,-0.3527,-0.15815,0.27829,0.31874
TCGA-E2-A15H-01,0.045376,-0.45331000000000005,0.7771399999999999,-0.050501,0.23325,-0.36273,-0.067138,-0.64567,0.18991,-0.24409,-0.15800999999999998,2.4463,0.54532
TCGA-E2-A15I-01,0.023262,0.09474400000000001,-0.14995999999999998,0.12683,-0.31446999999999997,-0.11217,-0.21544000000000002,-0.79992,0.3494,0.6121300000000001,-0.016715999999999998,-0.14365,0.06435
TCGA-E2-A15K-01,0.21681,-0.32106,0.44946,-0.32185,-0.3885,-0.44805,0.20048,-1.0423,0.27353,0.45708999999999994,-0.27113000000000004,0.77153,0.09449500000000001
TCGA-E2-A15L-01,-0.12423,-2.7676,0.40705,0.20005,-0.61332,-0.24386,-1.9246,-0.71465,0.029813,-0.0065972999999999995,-0.12879000000000002,0.41052,0.10138
TCGA-E2-A15M-01,0.12176,-2.9442,-0.045495,0.20773000000000003,-0.67375,-0.38783,-1.8144,-1.0093,0.13358,0.17113,-0.09725700000000001,-0.19915,0.8225600000000001
TCGA-E2-A15O-01,-0.22409,-0.10726,0.078432,0.24383000000000002,-0.37209000000000003,-0.30021,-0.66278,-0.7817,0.55802,-0.42945,-0.15535,0.10767,0.27323000000000003
TCGA-E2-A15P-01,-0.037805,0.33685,0.035498,-0.0027723,0.3247,-0.5236,-0.20451,-1.0914,0.0059946999999999995,-0.27902,-0.10057999999999999,0.17004,0.6977899999999999
TCGA-E2-A15R-01,-0.20733000000000001,1.1672,-0.23308,0.4261,0.37067,-0.28091,0.1427,-0.24747,0.36194,-0.24623,-0.21386,0.23267,0.018243000000000002
TCGA-E2-A15S-01,-0.1436,1.1627,0.48068999999999995,0.26986,-0.16109,-0.093449,-0.12839,-0.47671,0.26227,-0.26459,-0.17952,0.15535,0.15436
TCGA-E2-A15T-01,-0.046814999999999996,0.8214600000000001,0.20453,0.3263,-0.71338,-0.36735,-0.18916,-0.88459,0.32191,-0.29208,-0.039028,0.8358399999999999,0.7824300000000001
TCGA-E2-A1AZ-01,-0.32243,0.23515999999999998,0.5397,0.10332999999999999,1.9022,1.1771,0.11942,0.84703,-0.20122,-0.22853,0.39644,0.30976,-0.59516
TCGA-E2-A1B0-01,-0.006781699999999999,-3.0413,0.39843,-0.56617,0.071108,-0.149,-0.79283,-0.73063,0.28308,0.16144,0.085475,0.043384,0.82326
TCGA-E2-A1B1-01,-0.039271,-1.2166,0.32498,0.083136,0.5111600000000001,-0.40699,-0.8952899999999999,-0.7531100000000001,0.22023,0.61735,-0.12961,1.4303,-0.41056000000000004
TCGA-E2-A1B4-01,-0.16195,0.8554299999999999,0.30396999999999996,0.28968,1.3326,-0.18788,0.22008000000000003,-0.98331,-0.010523999999999999,-0.35968,-0.026410000000000003,0.23544,0.054582000000000006
TCGA-E2-A1B5-01,0.51378,-2.2975,0.22485,-0.050838,0.44863000000000003,-1.4462,-1.5847,-0.10574000000000001,0.54555,1.0791,0.17437,-0.67327,-0.10912000000000001
TCGA-E2-A1B6-01,0.17504,-0.48722,-0.8666299999999999,0.39161999999999997,-0.54398,0.092002,-1.0698,-0.12355999999999999,0.26139,0.2375,0.10659,-0.54905,-0.079692
TCGA-E2-A1BC-01,-0.066569,0.00088024,0.7850199999999999,-0.022959999999999998,0.16619,-0.9036700000000001,0.017669999999999998,-0.71717,0.051870000000000006,-0.38511999999999996,0.039189999999999996,-0.036616,0.31238
TCGA-E2-A1BD-01,-0.09270199999999999,0.32688,0.29983000000000004,0.35341,0.38598000000000005,-0.10119,0.0458,-0.97778,-0.26071,-0.43816000000000005,-0.15667,0.31611,0.86035
TCGA-E2-A1IG-01,-0.036257,0.059053999999999995,0.5634899999999999,0.073399,-0.018647999999999998,-0.31803000000000003,-0.5441699999999999,-0.8438100000000001,0.57821,-0.29661,-0.30309,0.81738,0.3764
TCGA-E2-A1IL-01,-0.22625,-0.3303,0.38583,0.061624,0.8044399999999999,-1.5248,0.43955,-1.5078,-0.24170999999999998,-0.25168,0.13643,0.12364000000000001,0.066586
TCGA-E2-A1IU-01,-0.16962,-0.56135,0.6029100000000001,0.029736000000000002,0.33195,-0.49799,-0.29236999999999996,-1.0571,0.20033,0.43293999999999994,0.20190999999999998,-0.0206,0.067825
TCGA-E2-A1L6-01,-0.031244,0.32087,0.54789,-0.06928,-0.30341,-0.5502100000000001,0.9124899999999999,-1.2526,0.23964000000000002,0.31689,-0.18988,0.9322299999999999,0.027166000000000003
TCGA-E2-A1L7-01,-0.1579,-0.33564,-0.0026491999999999996,0.12355999999999999,1.1585,0.75966,0.060770000000000005,-0.34874,0.17151,-0.043694,-0.11287,0.092251,-0.17595999999999998
TCGA-E2-A1L8-01,-0.082597,-2.7968,1.6303,-0.045945,0.24485,-0.59172,-1.3151,-0.88945,0.11034000000000001,0.26684,0.093069,0.9194,0.046618
TCGA-E2-A1LB-01,0.057235,0.20792,0.22658000000000003,-0.090265,-0.21645,0.077809,-0.32587,-0.8263,0.62335,0.45366999999999996,0.14076,3.1099,0.065747
TCGA-E2-A1LE-01,-0.047606,-0.0637,0.35497,0.17564000000000002,0.26033,0.2199,-0.96096,-0.6252,0.046439,-0.24255,0.00069772,2.9597,-0.57416
TCGA-E2-A1LG-01,0.32825,-1.9947,-1.4997,-0.14590999999999998,-0.4255,1.2241,-2.2099,-0.52774,0.9546399999999999,2.0984,-0.0056444,0.1743,0.4995
TCGA-E2-A1LK-01,0.08343500000000001,-0.17364000000000002,-2.1552,0.032332,1.1537,-0.083643,-0.2882,0.3256,0.071792,0.26811,0.071836,0.057178,0.027939999999999996
TCGA-E2-A1LL-01,0.0093765,-1.43,-0.15841,-0.16655,-0.12767,0.13510999999999998,-0.53384,-0.57555,0.75456,0.62429,-0.11392999999999999,0.17687,-0.51258
TCGA-E2-A2P5-01,0.028714,-2.8386,0.106,0.33105,0.048837,1.1712,-1.6880000000000002,-0.60761,-0.064458,-0.28349,-0.015061000000000001,-0.46066,0.62879
TCGA-E2-A3DX-01,0.029343,-1.6677,-0.10315999999999999,0.016519,-0.14212,0.23538,-1.4928,-0.64112,0.27852,0.36,0.45358000000000004,1.7244,0.13965999999999998
